issue,fetched_at,SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T23:00:00,SA1,255,1663.9,-143.23,1014.886,497.514
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T23:30:00,SA1,255,1616.98,-157.78,945.106,505.824
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T00:00:00,SA1,130.44,1563.21,-136.88,905.717,512.133
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T00:30:00,SA1,255,1546.09,-140.08,876.98,520.46
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T01:00:00,SA1,255,1547.18,-147.06,863.793,527.587
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T01:30:00,SA1,130.44,1513.91,-151.52,810.702,543.038
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T02:00:00,SA1,101.04,1486.09,-152.99,765.549,558.811
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T02:30:00,SA1,101.04,1439.91,-155.17,709.322,566.768
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T03:00:00,SA1,101.02,1404.91,-156.03,664.474,575.856
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T03:30:00,SA1,101.02,1380,-155.64,633.733,582.077
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T04:00:00,SA1,87.44,1353,-156.25,600.545,587.655
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T04:30:00,SA1,89.44,1329.9,-168.75,578.054,574.646
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T05:00:00,SA1,89.44,1320.01,-178.56,574.471,558.539
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T05:30:00,SA1,89.44,1309,-186.43,566.993,547.147
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T06:00:00,SA1,70,1308.01,-191.45,570.822,537.328
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T06:30:00,SA1,89.44,1321.91,-195.63,593.663,524.337
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T07:00:00,SA1,35.82936,1360.68,-439,398.005,509.745
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T07:30:00,SA1,39.32099,1383.45,-565.67,355.996,448.554
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T08:00:00,SA1,35.6498,1416.52,-640.81,356.003,402.007
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T08:30:00,SA1,13.3033,1379.28,-734.2,207.996,411.844
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T09:00:00,SA1,1.17325,1325.04,-653.94,207.996,444.094
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T09:30:00,SA1,9.08,1271.52,-636.11,148.004,471.066
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T10:00:00,SA1,9.08,1132.28,-527.34,107.996,486.424
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T10:30:00,SA1,9.1,1023.33,-472.93,60.001,482.029
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T11:00:00,SA1,-0.10254,947.79,-406.43,59.997,474.673
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T11:30:00,SA1,-1.09996,801.87,-302.27,59.99859,434.15141
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T12:00:00,SA1,-1.88866,674.55,-225.65,60.004,383.256
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T12:30:00,SA1,-4.81502,600.14,-160.43,60.003,373.047
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T13:00:00,SA1,-4.78331,578.24,-146.56,59.999,364.811
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T13:30:00,SA1,-6.02,653.94,-317.1,60.00369,273.03631
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T14:00:00,SA1,-4.21,727.85,-316.6,60.001,347.689
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T14:30:00,SA1,-6.82618,574.64,-263.05,59.998,247.242
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T15:00:00,SA1,-4.48837,616.58,-231.19,59.997,320.453
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T15:30:00,SA1,-0.09742,689.56,-261.47,59.999,363.531
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T16:00:00,SA1,1.04945,633.35,-200.06,93.997,342.263
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T16:30:00,SA1,36.66021,780.01,-197.51,275,310.13
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T17:00:00,SA1,67.8791,978.17,-403.19,310.005,264.835
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T17:30:00,SA1,95.38283,1200.27,-411.92,570.998,215.252
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T18:00:00,SA1,128.58207,1413.71,-365.31,875.005,170.965
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T18:30:00,SA1,179.07204,1583.64,-353.12,1055.997,171.203
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T19:00:00,SA1,215.04,1708.3,-306.08,1184.283,210.367
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T19:30:00,SA1,235.78997,1715.97,-299.53,1224,185.67
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T20:00:00,SA1,429.96,1710.72,-310.88,1222.46,167.85
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T20:30:00,SA1,555.55,1687.3,-265.29,1254.769,158.431
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T21:00:00,SA1,555.55,1673.05,-269.57,1241.228,153.382
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T21:30:00,SA1,485,1643.72,-267.9,1214.138,153.122
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T22:00:00,SA1,584.12,1598.72,-193.33,1245.956,157.194
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T22:30:00,SA1,878.83,1561.51,-288.01,1081.836,182.954
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T23:00:00,SA1,384.6,1494.55,-249.54,1026.756,213.114
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T23:30:00,SA1,375,1440.66,-268.69,931.933,236.437
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T00:00:00,SA1,375,1437.79,-329.06,851.473,251.787
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T00:30:00,SA1,371.98,1447.75,-380.7,789.722,266.868
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T01:00:00,SA1,350,1452.36,-388.81,774.46,277.97
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T01:30:00,SA1,198,1430,-388.76,731.96,298.09
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T02:00:00,SA1,198,1404.98,-387.94,687.05,318.75
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T02:30:00,SA1,130.44,1373.94,-385.59,637.022,340.198
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T03:00:00,SA1,101.04,1335.37,-293.75,673.719,364.471
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T03:30:00,SA1,116.29942,1326.29,-376.27,545.005,394.375
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T04:00:00,SA1,89.44,1292.78,-281.03,577.532,429.868
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T14:30:00,TAS1,30.1,955,-57.28,566.888,330.832
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T15:00:00,TAS1,35.74965,960,-88.54,537,334.46
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T15:30:00,TAS1,19.02388,977,-61.27,581.998,333.732
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T16:00:00,TAS1,23.84306,1004,-55.61,617.997,330.393
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T16:30:00,TAS1,55.839,1034,367.88,1063.262,338.618
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T17:00:00,TAS1,62.77092,1083,431.06,1177.004,337.056
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T17:30:00,TAS1,63.00055,1129,407.3,1198.996,337.304
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T18:00:00,TAS1,62.98632,1177,414.91,1254.996,336.914
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T18:30:00,TAS1,68.48161,1202,388.03,1253.996,336.034
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T19:00:00,TAS1,69.58583,1206,382.73,1254,334.73
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T19:30:00,TAS1,70.41145,1192,408.34,1253.939,346.401
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T20:00:00,TAS1,66.4981,1173,403.69,1218.005,358.685
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T20:30:00,TAS1,72.61057,1162,403.97,1200.001,365.969
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T21:00:00,TAS1,71.31277,1145,402.69,1174.998,372.692
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T21:30:00,TAS1,30.14,1129,166.55,922.479,373.071
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T22:00:00,TAS1,45.18,1100,-21.69,700.435,377.875
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T22:30:00,TAS1,51.28705,1068,-96.58,588.004,383.416
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T23:00:00,TAS1,35.67814,1030,-88.12,553.005,388.885
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T23:30:00,TAS1,33.02174,999,-107.62,497.997,393.383
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T00:00:00,TAS1,27.71069,974,-78.29,497.996,397.714
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T00:30:00,TAS1,27.22978,951,-50.46,499.002,401.538
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T01:00:00,TAS1,8.52281,935,-33.02,498.996,402.984
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T01:30:00,TAS1,-0.23381,925,-85.43,435.998,403.572
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T02:00:00,TAS1,-0.1483,919,-99.36,416.005,403.645
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T02:30:00,TAS1,6.10254,915,-146.28,365.001,403.719
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T03:00:00,TAS1,2.54481,917,-148.22,365.005,403.785
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T03:30:00,TAS1,0.05652,917,-149.05,363.999,403.951
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T04:00:00,TAS1,-0.02983,918,-161.02,361.002,395.978
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T04:30:00,TAS1,16.53587,921,-183.18,340.998,396.822
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T05:00:00,TAS1,16.79298,923,-184.33,340.997,397.673
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T05:30:00,TAS1,17.40304,933,-193.42,340.997,398.583
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T06:00:00,TAS1,19.02359,944,-204.47,340.005,399.525
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T06:30:00,TAS1,21.02643,973,-214.49,357.999,400.511
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T07:00:00,TAS1,30.43196,1011,-211.87,397.997,401.133
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T07:30:00,TAS1,32.54026,1056,-254.61,398,403.39
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T08:00:00,TAS1,29.40203,1094,-291.45,398.004,404.546
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T08:30:00,TAS1,11.95953,1100,-302.23,398.001,399.769
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T09:00:00,TAS1,1.09824,1091,-296.1,398.004,396.896
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T09:30:00,TAS1,2.87012,1069,-278.6,398.001,392.399
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T10:00:00,TAS1,0.01001,1038,-314.45,336.996,386.554
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T10:30:00,TAS1,0,1009,-286.06,338.002,384.938
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T11:00:00,TAS1,-0.10273,972,-250.43,337.996,383.574
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T11:30:00,TAS1,-1.14301,947,-283.01,282.003,381.987
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T12:00:00,TAS1,-2.01678,923,-288.13,253.005,381.875
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T12:30:00,TAS1,-5.20234,911,-276.14,253.005,381.855
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T13:00:00,TAS1,-5.18667,896,-262.28,254.003,379.717
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T13:30:00,TAS1,-6.71322,900,-268.25,254.005,377.755
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T14:00:00,TAS1,-6.72444,903,-273.79,254.005,375.205
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T14:30:00,TAS1,-7.26602,924,-298.06,253.997,371.943
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T15:00:00,TAS1,-4.84359,944,-321.33,253.999,368.671
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T15:30:00,TAS1,-0.10413,971,-321.83,283.999,365.171
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T16:00:00,TAS1,1.07148,1006,-157.65,485.999,362.351
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T16:30:00,TAS1,33.65435,1049,354.34,1038.998,364.342
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T17:00:00,TAS1,58.88498,1103,387.39,1129.788,360.602
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T17:30:00,TAS1,82.72153,1167,342.7,1159.175,350.525
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T18:00:00,TAS1,112.83003,1222,295.07,1179.559,337.511
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T18:30:00,TAS1,156.97883,1247,272.77,1197.465,322.305
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T19:00:00,TAS1,157.77486,1251,264.19,1211.039,304.151
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T19:30:00,TAS1,177.8425,1244,270.61,1219.053,295.557
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T20:00:00,TAS1,183.06577,1234,281.36,1228.871,286.489
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T20:30:00,TAS1,261.74153,1230,283.96,1231.521,282.439
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T21:00:00,TAS1,272.66237,1219,287.59,1228.261,278.329
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T21:30:00,TAS1,344.59725,1208,329.79,1264.377,273.413
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T22:00:00,TAS1,464.40843,1186,346.44,1263.674,268.766
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T22:30:00,TAS1,288.11223,1157,366.44,1258.311,265.129
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T23:00:00,TAS1,288.66695,1126,386.63,1252.941,259.689
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T23:30:00,TAS1,290.51278,1101,394.4,1241.598,253.802
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T00:00:00,TAS1,281.15187,1082,412.29,1245.901,248.389
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T00:30:00,TAS1,142.39625,1064,418.02,1240,242.02
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T01:00:00,TAS1,113.33748,1051,411.07,1225.548,236.522
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T01:30:00,TAS1,98.52851,1044,415.1,1225.571,233.539
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T02:00:00,TAS1,85.62702,1041,416.26,1225.684,231.576
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T02:30:00,TAS1,84.14212,1037,417.32,1226.027,228.293
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T03:00:00,TAS1,81.56459,1039,412.3,1226.247,225.053
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T03:30:00,TAS1,81.26294,1040,409.38,1226.814,222.566
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-23T04:00:00,TAS1,68.80175,1042,405.59,1227.08,220.51
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T14:30:00,VIC1,30.43485,6025.08,105.98,4037.1239,2097.9761
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T15:00:00,VIC1,35.94,6022.99,145.88,4193.3469,1972.8231
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T15:30:00,VIC1,19.18,6018.92,69.99,4187.9689,1895.9111
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T16:00:00,VIC1,24.114,6024.26,148.83,4346.1259,1821.5741
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T16:30:00,VIC1,61.51,6256.18,278.55,4732.2709,1764.0691
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T17:00:00,VIC1,70.06222,6546.61,580.22,5347.9979,1713.8421
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T17:30:00,VIC1,70.1216,6851.78,1034.82,6143.9969,1645.0031
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T18:00:00,VIC1,70.13234,7106.87,1060.89,6441.0019,1629.3281
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T18:30:00,VIC1,75.78391,7265.33,964.1,6480.0019,1670.0381
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T19:00:00,VIC1,77.0079,7303.11,954.99,6456.0049,1721.8551
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T19:30:00,VIC1,78.40997,7220.06,1131.2,6409.9989,1838.4611
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T20:00:00,VIC1,73.80216,7044.9,903.16,5919.0019,1948.4681
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T20:30:00,VIC1,80.56835,6918.47,767.17,5383,2232.68
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T21:00:00,VIC1,79.11402,6789.18,579.65,4941.004,2370.666
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T21:30:00,VIC1,30.38716,6606.95,793.64,4835.51,2524.9
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T22:00:00,VIC1,18.84352,6386.46,1012.48,4682.006,2678.674
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T22:30:00,VIC1,19.18,6233.23,1083.64,4470.843,2806.117
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T23:00:00,VIC1,10.65,6029.8,1162.34,4197.842,2944.198
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-21T23:30:00,VIC1,10.5,5898.46,1192.77,3959.234,3080.616
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T00:00:00,VIC1,10.5,5920.24,1197.43,3862.699,3197.611
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T00:30:00,VIC1,10.5,5751.52,1257.88,3639.952,3302.488
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T01:00:00,VIC1,31.39407,5622.64,1308.06,3462.945,3393.815
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T01:30:00,VIC1,24.95583,5396.83,1414.81,3320.99833,3410.76167
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T02:00:00,VIC1,23.28291,5297.76,1481.44,3321.00011,3371.62989
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T02:30:00,VIC1,14.92265,5315.74,1553.51,3321.00193,3457.56807
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T03:00:00,VIC1,19.00989,5184.16,1603.3,3321.00106,3369.07894
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T03:30:00,VIC1,21.6058,5073.26,1585.03,3320.99899,3241.19101
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T04:00:00,VIC1,2.51192,5188.74,1594.61,3320.99561,3365.85439
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T04:30:00,VIC1,-0.05,4977.04,1628.81,3171.00452,3337.61548
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T05:00:00,VIC1,-0.05,5023.57,1603.42,3090.99802,3442.75198
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T05:30:00,VIC1,-0.05,4988.58,1582.51,3090.99819,3390.63181
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T06:00:00,VIC1,-0.0497,4965.03,1536.84,3090.99713,3328.07287
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T06:30:00,VIC1,0.01,4986.1,1523.81,3170.411,3259.889
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T07:00:00,VIC1,10.5,5241.17,1662.49,3668.626,3163.674
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T07:30:00,VIC1,10.5,5457.62,1683.26,4002.947,3081.663
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T08:00:00,VIC1,10.5,5632.02,1574.8,4070.767,3093.463
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T08:30:00,VIC1,10.5,5695.87,1543.71,4035.75,3162.16
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T09:00:00,VIC1,1.06,5663.47,1001.74,3466.747,3177.063
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T09:30:00,VIC1,2.77841,5533.12,706.6,3171.00008,3050.50992
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T10:00:00,VIC1,0.00963,5526.34,604.55,3090.996,3026.574
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T10:30:00,VIC1,0,5500.71,552.32,3079.002,2964.658
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T11:00:00,VIC1,-0.1,5285.24,367.38,3079.00481,2567.01519
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T11:30:00,VIC1,-1.10558,5256.36,236.13,3079.001,2407.369
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T12:00:00,VIC1,-1.94415,5068.98,446.72,3079,2430.15
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T12:30:00,VIC1,-5.03,5051.56,366.73,2999.005,2412.415
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T13:00:00,VIC1,-5.03,5042.91,388.61,2998.996,2424.754
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T13:30:00,VIC1,-6.51,4951.07,229.65,2998.99996,2180.92004
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T14:00:00,VIC1,-6.5,5024.06,128.54,2998.99765,2152.39235
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T14:30:00,VIC1,-7,4570.65,268.31,3023.99725,1813.17275
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T15:00:00,VIC1,-4.63817,4651.82,153.7,2999.005,1802.725
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T15:30:00,VIC1,-0.09975,4884.31,6.06,3079.00242,1803.61758
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T16:00:00,VIC1,1.05992,4969.48,214.72,3309.002,1881.938
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T16:30:00,VIC1,36.89075,5342.57,457.7,4176.002,1574.698
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T17:00:00,VIC1,65,5720.88,370.16,4794.786,1261.294
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T17:30:00,VIC1,90.5,6137.95,190.8,5366.242,940.028
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T18:00:00,VIC1,122.35,6538.57,173.53,6020.863,673.107
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T18:30:00,VIC1,169.76518,6820.68,287.5,6583.997,505.513
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T19:00:00,VIC1,170.11,6876.23,266.18,6753.054,367.136
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T19:30:00,VIC1,192.33099,6822.1,159.71,6655.997,305.473
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T20:00:00,VIC1,197.9521,6732.26,101.81,6554.285,256.135
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T20:30:00,VIC1,282.99,6651.6,-33.18,6378.186,217.014
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T21:00:00,VIC1,295.67233,6547.21,14.48,6351.003,187.327
2026-08-21T14:05:00,2026-08-21T04:04:14.470Z,2026-08-22T21:30:00,VIC1,375.96642,6445.12,-226.49,6023.004,167.216
