SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION
2026-08-25T09:40:00,NSW1,93.12884,8508.26,-626.06,4983.17051,2871.13949
2026-08-25T09:40:00,QLD1,31.46,5878.11,851.45,3186.04814,3509.05186
2026-08-25T09:40:00,SA1,87.34246,1639.96,370.1,279.7241,1721.3559
2026-08-25T09:40:00,TAS1,88.24,1217.6,297.23,1500.21435,14.62565
2026-08-25T09:40:00,VIC1,95.67059,6432.59,-796.51,5136.00022,475.20978
2026-08-25T09:45:00,NSW1,96.59556,8537.55,-733.11,5026.94236,2743.22764
2026-08-25T09:45:00,QLD1,25.79,5765.81,940.09,3182.86922,3480.09078
2026-08-25T09:45:00,SA1,89.93992,1640.12,375.1,178.95547,1827.21453
2026-08-25T09:45:00,TAS1,88.24,1204.07,433.4,1631.74733,5.72267
2026-08-25T09:45:00,VIC1,98.43568,6426.13,-892.31,5074.00279,422.91721
2026-08-25T09:50:00,NSW1,94.34291,8516.92,-669.89,5076.19429,2739.66571
2026-08-25T09:50:00,QLD1,25.79,5735.48,914.25,3177.51799,3433.95201
2026-08-25T09:50:00,SA1,88.48495,1634.49,378.14,170.90708,1832.48292
2026-08-25T09:50:00,TAS1,88.24,1214.27,356.97,1564.254,6.986
2026-08-25T09:50:00,VIC1,96.87142,6376.43,-870.53,5048.99675,426.62325
2026-08-25T09:55:00,NSW1,84.79,8570.18,-729.06,5061.07237,2748.89763
2026-08-25T09:55:00,QLD1,25.79,5717.56,918.13,3170.97506,3426.02494
2026-08-25T09:55:00,SA1,77.97272,1604.18,404.82,200.58994,1797.78006
2026-08-25T09:55:00,TAS1,79.93788,1198.08,256.96,1446.80449,8.23551
2026-08-25T09:55:00,VIC1,86.10799,6240.92,-747.87,4968.99637,501.55363
2026-08-25T10:00:00,NSW1,64.95,8192.54,-560.9,4934.12588,2661.76412
2026-08-25T10:00:00,QLD1,31.46,5646.02,950.62,3171.53358,3383.60642
2026-08-25T10:00:00,SA1,70.64645,1584.3,428.6,258.03745,1742.80255
2026-08-25T10:00:00,TAS1,72.79256,1189.72,262.16,1447.01767,4.86233
2026-08-25T10:00:00,VIC1,78.42,6405.63,-962.84,4905.00461,509.46539
2026-08-25T10:05:00,NSW1,84.79,8325.7,-466.78,5044.63514,2788.16486
2026-08-25T10:05:00,QLD1,25.79,5648.1,797.44,3171.58337,3243.71663
2026-08-25T10:05:00,SA1,78.64451,1550.31,457.32,194.28693,1799.38307
2026-08-25T10:05:00,TAS1,84.29244,1185.89,158.88,1337.52021,7.25979
2026-08-25T10:05:00,VIC1,88.15072,6293.34,-854.15,4838.00295,578.78705
2026-08-25T10:10:00,NSW1,75.55942,8362.9,-527.76,4929.89945,2878.57055
2026-08-25T10:10:00,QLD1,31.69,5655.75,820.34,3172.34283,3271.89717
2026-08-25T10:10:00,SA1,69.57145,1524.15,481.91,199.16095,1791.18905
2026-08-25T10:10:00,TAS1,75.05414,1176.45,158.97,1326.56874,8.85126
2026-08-25T10:10:00,VIC1,78.42,6349.56,-836.39,4737.99921,752.32079
2026-08-25T10:15:00,NSW1,80.00388,8463.43,-695.66,4909.73827,2829.28173
2026-08-25T10:15:00,QLD1,40.1,5679.45,872.25,3172.28207,3343.48793
2026-08-25T10:15:00,SA1,71.76428,1516.91,482.08,207.82651,1775.36349
2026-08-25T10:15:00,TAS1,77.2054,1167.76,169.21,1325.51125,11.45875
2026-08-25T10:15:00,VIC1,80.92,6250.63,-725.76,4707.99692,795.22308
2026-08-25T10:20:00,NSW1,83.99,8470.37,-656.12,4916.41991,2870.57009
2026-08-25T10:20:00,QLD1,31.69,5563.67,839.94,3171.0816,3198.6384
2026-08-25T10:20:00,SA1,75.77549,1530.58,463.85,170.57376,1809.52624
2026-08-25T10:20:00,TAS1,80.76089,1157.74,185.4,1327.89498,15.24502
2026-08-25T10:20:00,VIC1,84.93694,6126.52,-736.42,4658.99903,709.93097
2026-08-25T10:25:00,NSW1,88.78344,8505.56,-606.79,5028.43625,2844.16375
2026-08-25T10:25:00,QLD1,31.69,5673.62,822.16,3172.14147,3291.33853
2026-08-25T10:25:00,SA1,79.9885,1518.41,501.27,167.19502,1835.68498
2026-08-25T10:25:00,TAS1,85.05229,1143.17,201.86,1327.71054,17.32946
2026-08-25T10:25:00,VIC1,90.5,6202.83,-818.36,4715.97824,643.62176
2026-08-25T10:30:00,NSW1,90.45989,8617.15,-702.9,5122.19908,2765.09092
2026-08-25T10:30:00,QLD1,31.69,5612.02,840.77,3171.69158,3247.19842
2026-08-25T10:30:00,SA1,79.23486,1487.39,543.94,257.92811,1753.65189
2026-08-25T10:30:00,TAS1,84.7994,1131.19,215.07,1327.80979,18.46021
2026-08-25T10:30:00,VIC1,90.5,6141.67,-788.48,4658.48079,666.91921
2026-08-25T10:35:00,NSW1,77.25362,8495.15,-654.85,5000.40111,2811.35889
2026-08-25T10:35:00,QLD1,31.69,5684.86,865.77,3171.68591,3343.20409
2026-08-25T10:35:00,SA1,68.27465,1465.35,564.91,248.31771,1760.44229
2026-08-25T10:35:00,TAS1,73.93147,1124.15,194.45,1302.02224,16.57776
2026-08-25T10:35:00,VIC1,78.42,6248.71,-856.1,4614.0038,750.2162
2026-08-25T10:40:00,NSW1,79.65614,8629.32,-825.29,4911.85991,2862.37009
2026-08-25T10:40:00,QLD1,31.69,5583.36,884.17,3171.73949,3258.55051
2026-08-25T10:40:00,SA1,69.01818,1502.51,529.03,245.37131,1767.62869
2026-08-25T10:40:00,TAS1,73.70404,1116.88,200.84,1299.16897,18.54103
2026-08-25T10:40:00,VIC1,78.42,6112,-677.14,4621.0017,787.8383
2026-08-25T10:45:00,NSW1,78.94875,8595.14,-727.36,4889.06177,2952.25823
2026-08-25T10:45:00,QLD1,40.1,5636.42,827.27,3151.38401,3279.07599
2026-08-25T10:45:00,SA1,69.36674,1521.53,508.87,203.80045,1809.52955
2026-08-25T10:45:00,TAS1,73.4736,1105.83,214.69,1298.44087,22.06913
2026-08-25T10:45:00,VIC1,78.42,6242.13,-721.47,4669.00465,826.42535
2026-08-25T10:50:00,NSW1,92.50387,8793.07,-816.99,5005.16747,2944.19253
2026-08-25T10:50:00,QLD1,31.69,5661.89,823.94,3131.70593,3320.99407
2026-08-25T10:50:00,SA1,80.41865,1567.86,476.8,241.747,1787.863
2026-08-25T10:50:00,TAS1,84.78927,1102.6,218.65,1298.35242,22.89758
2026-08-25T10:50:00,VIC1,90.5,6130.39,-603.3,4690.82054,812.07946
2026-08-25T10:55:00,NSW1,90.18562,8887.81,-733.38,5099.51692,3027.79308
2026-08-25T10:55:00,QLD1,31.69,5561.16,838.92,3165.18546,3200.81454
2026-08-25T10:55:00,SA1,80.24397,1596.21,492.07,242.51096,1830.23904
2026-08-25T10:55:00,TAS1,84.52393,1094.58,237.38,1299.60053,32.35947
2026-08-25T10:55:00,VIC1,90.5,6260.64,-732.97,4739.15056,763.23944
2026-08-25T11:00:00,NSW1,75.68062,8510.47,-547.16,4973.32459,2959.54541
2026-08-25T11:00:00,QLD1,43.01,5614.09,870.15,3173.89413,3273.78587
2026-08-25T11:00:00,SA1,67.99597,1529.44,593.36,240.83334,1859.67666
2026-08-25T11:00:00,TAS1,73.0091,1083.21,250.58,1297.80221,35.97779
2026-08-25T11:00:00,VIC1,78.42,6534.19,-1042.59,4661.002,795.568
2026-08-25T11:05:00,NSW1,77.67112,8560.27,-626.31,4934.1213,2973.7587
2026-08-25T11:05:00,QLD1,43.75,5676.18,818.33,3174.95446,3286.93554
2026-08-25T11:05:00,SA1,68.09443,1490.68,579.38,207.76973,1840.22027
2026-08-25T11:05:00,TAS1,73.22994,1082.52,227.81,1276.0082,34.3118
2026-08-25T11:05:00,VIC1,78.42,6404.91,-887.21,4645.99585,840.48415
2026-08-25T11:10:00,NSW1,99.05886,8860.86,-779.34,5112.49512,2942.83488
2026-08-25T11:10:00,QLD1,31.69,5646.88,824.3,3180.95271,3257.55729
2026-08-25T11:10:00,SA1,85.14244,1487.78,535.82,86.36373,1917.29627
2026-08-25T11:10:00,TAS1,88.24,1085.51,385.69,1427.91182,43.29818
2026-08-25T11:10:00,VIC1,97.5314,6418.81,-845.67,4751.0046,780.1454
2026-08-25T11:15:00,NSW1,101.8709,8857.6,-887.02,5176.99129,2762.30871
2026-08-25T11:15:00,QLD1,45.69,5555.27,901.2,3184.62636,3232.97364
2026-08-25T11:15:00,SA1,85.62339,1492.24,604.87,84.99539,1987.01461
2026-08-25T11:15:00,TAS1,88.24,1096.55,459,1514.29068,41.25932
2026-08-25T11:15:00,VIC1,99.48,6532.93,-927.83,4754.91307,795.21693
2026-08-25T11:20:00,NSW1,97.63005,8877.62,-782.59,5234.89669,2829.51331
2026-08-25T11:20:00,QLD1,43.75,5543.14,895.77,3190.15184,3210.19816
2026-08-25T11:20:00,SA1,83.11725,1561.19,628.57,138.43469,2024.87531
2026-08-25T11:20:00,TAS1,88.24,1101.02,373.55,1429.68149,44.88851
2026-08-25T11:20:00,VIC1,97.24512,6616.67,-972.74,4733.99619,863.00381
2026-08-25T11:25:00,NSW1,83.9899,8719.94,-619.79,5127.20795,2941.52205
2026-08-25T11:25:00,QLD1,43.75,5451.37,898.88,3201.93319,3109.83681
2026-08-25T11:25:00,SA1,74.47317,1550.9,596.3,142.53341,1980.51659
2026-08-25T11:25:00,TAS1,79.15178,1094.85,320.36,1378.79773,36.41227
2026-08-25T11:25:00,VIC1,86.41566,6626.9,-1060.16,4608.99669,916.18331
2026-08-25T11:30:00,NSW1,83.99,8686.41,-672.72,5122.1816,2854.0184
2026-08-25T11:30:00,QLD1,50,5508.63,987.04,3211.42232,3238.24768
2026-08-25T11:30:00,SA1,73.97893,1507.06,610.86,142.3835,1949.9965
2026-08-25T11:30:00,TAS1,78.80518,1083.02,332.68,1378.80436,36.89564
2026-08-25T11:30:00,VIC1,86.30855,6607.42,-1104.69,4608.99572,849.58428
2026-08-25T11:35:00,NSW1,99.01,8826.11,-767.28,5181.86388,2847.16612
2026-08-25T11:35:00,QLD1,43.66,5547.82,883.45,3237.12212,3156.64788
2026-08-25T11:35:00,SA1,84.41199,1508.24,656.54,123.03177,2012.88823
2026-08-25T11:35:00,TAS1,88.24,1076.15,459,1496.03294,39.11706
2026-08-25T11:35:00,VIC1,99.27475,6601.97,-1077.57,4675.00368,791.42632
2026-08-25T11:40:00,NSW1,99.01,8825.84,-690.31,5277.24938,2833.24062
2026-08-25T11:40:00,QLD1,43.75,5555.64,813.74,3177.02334,3160.90666
2026-08-25T11:40:00,SA1,85.17199,1514.28,619.5,146.11395,1961.58605
2026-08-25T11:40:00,TAS1,88.24,1082.03,459,1500.14473,40.88527
2026-08-25T11:40:00,VIC1,99.34016,6610.73,-1063.97,4680.00019,811.36981
2026-08-25T11:45:00,NSW1,87.31354,8822.63,-547.08,5324.48383,2922.35617
2026-08-25T11:45:00,QLD1,64.57,5543.14,852.71,3241.9556,3119.1544
2026-08-25T11:45:00,SA1,76.99081,1512.24,656.36,151.97981,1987.93019
2026-08-25T11:45:00,TAS1,82.3769,1077.71,348.4,1385.79765,40.30235
2026-08-25T11:45:00,VIC1,90.5,6666.27,-1169.39,4638.40554,809.61446
2026-08-25T11:50:00,NSW1,83.99,8839.94,-658.79,5268.25155,2879.22845
2026-08-25T11:50:00,QLD1,57.55,5440.73,936.59,3276.94848,3058.58152
2026-08-25T11:50:00,SA1,73.25627,1463.06,666.25,130.73223,1969.04777
2026-08-25T11:50:00,TAS1,78.41936,1059.4,359.24,1376.15388,42.48612
2026-08-25T11:50:00,VIC1,86.1367,6546.67,-1148.78,4508.99993,839.38007
2026-08-25T11:55:00,NSW1,79.06092,8973.01,-694.74,5193.8807,3054.4593
2026-08-25T11:55:00,QLD1,67.6732,5514.27,892.4,3315.71393,3053.27607
2026-08-25T11:55:00,SA1,68.95918,1532.91,582.25,142.99714,1948.92286
2026-08-25T11:55:00,TAS1,72.57391,1056.13,359.31,1375.30115,40.13885
2026-08-25T11:55:00,VIC1,79.71,6566.52,-1005.81,4508.99886,1009.15114
2026-08-25T12:00:00,NSW1,80.41755,8836.5,-682.42,5145.38213,2984.92787
2026-08-25T12:00:00,QLD1,69.75,5514.72,796.43,3368.28391,2912.67609
2026-08-25T12:00:00,SA1,69.79993,1480.22,559.42,42.9977,1974.8923
2026-08-25T12:00:00,TAS1,72.94144,1051.2,362.8,1377.68253,36.31747
2026-08-25T12:00:00,VIC1,80.36483,6463.88,-919.33,4503.9972,999.3628
2026-08-25T12:05:00,NSW1,99.01,9036.38,-954.09,5229.19378,2816.40622
2026-08-25T12:05:00,QLD1,62.89,5427.58,986.51,3398.46742,2969.90258
2026-08-25T12:05:00,SA1,83.62724,1505.13,591.42,42.99921,2030.11079
2026-08-25T12:05:00,TAS1,88.24,1052.68,357.66,1378.01248,32.32752
2026-08-25T12:05:00,VIC1,96.90456,6382.53,-832.56,4564.00089,942.88911
2026-08-25T12:10:00,NSW1,97.24683,9152.77,-751.21,5297.91241,3069.06759
2026-08-25T12:10:00,QLD1,69.75,5472.48,961.57,3408.91907,2981.79093
2026-08-25T12:10:00,SA1,85.5678,1557.06,553.28,143.00048,1946.95952
2026-08-25T12:10:00,TAS1,88.24,1059.69,416.64,1449.66359,26.65641
2026-08-25T12:10:00,VIC1,98.15073,6503.42,-1036.57,4500.31748,921.13252
2026-08-25T12:15:00,NSW1,96.68218,9148.51,-755.32,5357.25359,3003.71641
2026-08-25T12:15:00,QLD1,70,5516.17,929.67,3444.43409,2960.71591
2026-08-25T12:15:00,SA1,84.26035,1528.78,597.35,114.0691,1988.5209
2026-08-25T12:15:00,TAS1,88.24,1047.75,380.52,1398.94853,29.32147
2026-08-25T12:15:00,VIC1,97.52908,6416.65,-1011.07,4457.62677,903.26323
2026-08-25T12:20:00,NSW1,97.64874,9145.49,-857.88,5431.48403,2819.09597
2026-08-25T12:20:00,QLD1,72.73,5361.71,999.84,3540.95453,2773.87547
2026-08-25T12:20:00,SA1,83.73059,1495.42,612.04,143.0006,1939.2794
2026-08-25T12:20:00,TAS1,88.24,1039.25,383.91,1388.96104,34.19896
2026-08-25T12:20:00,VIC1,97.52858,6389.91,-982.54,4511.18748,849.74252
2026-08-25T12:25:00,NSW1,79.93419,9230.57,-862.21,5366.20025,2962.21975
2026-08-25T12:25:00,QLD1,57.55,5507.87,1025.68,3513.79887,2969.26113
2026-08-25T12:25:00,SA1,64.43085,1509.23,649.64,143.00251,1988.06749
2026-08-25T12:25:00,TAS1,72.36185,1030.21,371.94,1369.14203,32.99797
2026-08-25T12:25:00,VIC1,79.71,6409.33,-1019.14,4470.12713,872.38287
2026-08-25T12:30:00,NSW1,80.29348,9186.86,-861.09,5356.83865,2928.56135
2026-08-25T12:30:00,QLD1,67.23,5430.47,1031.72,3532.14982,2879.01018
2026-08-25T12:30:00,SA1,68.0038,1473.63,670.62,130.98921,1984.02079
2026-08-25T12:30:00,TAS1,72.73383,1029.47,372.91,1370.426,31.954
2026-08-25T12:30:00,VIC1,80.12172,6442.86,-1044.32,4462.00378,887.34622
2026-08-25T12:35:00,NSW1,83.12,9183.48,-788.63,5356.98596,2998.56404
2026-08-25T12:35:00,QLD1,67.23,5512.25,1014.51,3619.37768,2857.83232
2026-08-25T12:35:00,SA1,71.86194,1491.57,615.77,42.99749,2039.27251
2026-08-25T12:35:00,TAS1,76.13384,1044.92,357.05,1368.90706,33.06294
2026-08-25T12:35:00,VIC1,83.59162,6419.73,-1040.96,4470.9987,863.9513
2026-08-25T12:40:00,NSW1,79.32249,9149.81,-676.72,5357.25451,3082.62549
2026-08-25T12:40:00,QLD1,67.23,5535.69,923.76,3717.5759,2700.0741
2026-08-25T12:40:00,SA1,69.3947,1502.4,592.98,43.00083,2028.84917
2026-08-25T12:40:00,TAS1,73.001,1033.67,371.13,1368.78092,36.01908
2026-08-25T12:40:00,VIC1,80.40967,6434.83,-1068.68,4461.99668,860.21332
2026-08-25T12:45:00,NSW1,90.9106,9145.57,-653.53,5385.20524,3082.59476
2026-08-25T12:45:00,QLD1,62.89,5616.39,785.44,3741.93771,2628.76229
2026-08-25T12:45:00,SA1,78.71478,1481.86,562,42.99559,1979.31441
2026-08-25T12:45:00,TAS1,81.9145,1031.32,380.24,1371.33296,40.22704
2026-08-25T12:45:00,VIC1,90.5,6370.72,-954.95,4502.27255,871.20745
2026-08-25T12:50:00,NSW1,92.41904,9199.01,-708.35,5410.79359,3058.47641
2026-08-25T12:50:00,QLD1,57.3,5802.72,724.35,3753.42078,2746.74922
2026-08-25T12:50:00,SA1,77.15323,1521.33,650.16,143.00322,2000.88678
2026-08-25T12:50:00,TAS1,82.18537,1027.92,371.91,1368.10211,31.72789
2026-08-25T12:50:00,VIC1,90.5,6346.29,-914.03,4551.01398,833.09602
2026-08-25T12:55:00,NSW1,96.33918,9283.41,-828.58,5435.63814,2992.96186
2026-08-25T12:55:00,QLD1,62.89,5721.48,806.87,3806.59645,2689.31355
2026-08-25T12:55:00,SA1,80.46428,1483.26,625.45,113.00105,1969.90895
2026-08-25T12:55:00,TAS1,85.0012,1026.03,374.15,1370.36031,29.81969
2026-08-25T12:55:00,VIC1,93.61,6360.68,-845.99,4557.00283,910.25717
2026-08-25T13:00:00,NSW1,97.63,9348.9,-975.83,5496.30929,2843.60071
2026-08-25T13:00:00,QLD1,68.99,5442.02,905.02,3809.52965,2497.48035
2026-08-25T13:00:00,SA1,81.02908,1509.38,579.23,43.00417,2022.71583
2026-08-25T13:00:00,TAS1,84.73174,1015.34,382.99,1370.52036,27.80964
2026-08-25T13:00:00,VIC1,93.61,6338.56,-748.33,4564.00279,979.23721
2026-08-25T13:05:00,NSW1,99.01,9198.66,-895.23,5540.8093,2731.3507
2026-08-25T13:05:00,QLD1,69.75,5440.53,889.83,3751.61771,2539.95229
2026-08-25T13:05:00,SA1,84.16358,1563.22,513.97,42.99732,2015.49268
2026-08-25T13:05:00,TAS1,87.23131,1015.12,371.96,1364.8347,22.2453
2026-08-25T13:05:00,VIC1,96.06924,6267.62,-751.37,4541.99984,933.86016
2026-08-25T13:10:00,NSW1,99.01,9403.38,-962.85,5591.24859,2810.60141
2026-08-25T13:10:00,QLD1,69.75,5536.24,1007.2,3802.57555,2692.35445
2026-08-25T13:10:00,SA1,83.85634,1508.38,569.88,43.00213,2012.35787
2026-08-25T13:10:00,TAS1,87.81337,1019.25,368.25,1363.2449,24.2551
2026-08-25T13:10:00,VIC1,96.72053,6309.97,-828.81,4531.9978,905.5922
2026-08-25T13:15:00,NSW1,99.01,9201.09,-725.36,5634.23864,2810.39136
2026-08-25T13:15:00,QLD1,84.65504,5586.75,910.95,3861.5616,2596.4684
2026-08-25T13:15:00,SA1,88.46354,1721.5,410.1,43.00342,2075.10658
2026-08-25T13:15:00,TAS1,88.24,1022.65,450,1451.87131,20.77869
2026-08-25T13:15:00,VIC1,99.02294,6289.75,-920.01,4536.99841,791.31159
2026-08-25T13:20:00,NSW1,99.01,9087.34,-515.01,5808.8741,2737.1359
2026-08-25T13:20:00,QLD1,85.6717,5606.08,824.93,3879.32575,2518.50425
2026-08-25T13:20:00,SA1,87.17234,1581.18,554.79,42.9981,2069.5619
2026-08-25T13:20:00,TAS1,88.24,1034.69,459,1473.05513,20.63487
2026-08-25T13:20:00,VIC1,101.15691,6508.99,-1188.32,4502.00105,766.18895
2026-08-25T13:25:00,NSW1,99.01,9227.59,-817.87,5872.27436,2492.41564
2026-08-25T13:25:00,QLD1,69.75,5430.55,1105.68,3861.40108,2617.04892
2026-08-25T13:25:00,SA1,85.15765,1596.09,608.51,42.99697,2134.30303
2026-08-25T13:25:00,TAS1,88.24,1047.11,459,1488.39964,17.71036
2026-08-25T13:25:00,VIC1,99.64,6318.81,-1169.94,4396.99701,696.60299
2026-08-25T13:30:00,NSW1,99.01,9038.16,-745.41,5871.83905,2378.59095
2026-08-25T13:30:00,QLD1,69.1,5505.9,1069.78,3858.47521,2663.04479
2026-08-25T13:30:00,SA1,87.25407,1668.72,503.66,42.99629,2109.19371
2026-08-25T13:30:00,TAS1,88.24,1045.01,459,1479.91207,24.09793
2026-08-25T13:30:00,VIC1,100.11017,6296.03,-1121.7,4397.00028,728.65972
2026-08-25T13:35:00,NSW1,116.19412,9097.86,-751.32,5931.80853,2373.46147
2026-08-25T13:35:00,QLD1,69.75,5650.83,1053.02,3891.28657,2759.42343
2026-08-25T13:35:00,SA1,101,1690.23,564.84,42.99782,2187.38218
2026-08-25T13:35:00,TAS1,88.24,1058.11,459,1494.01106,23.09894
2026-08-25T13:35:00,VIC1,117.4605,6310.43,-1153.63,4396.9971,706.9729
2026-08-25T13:40:00,NSW1,99.01,9049.99,-726.67,5862.37189,2423.12811
2026-08-25T13:40:00,QLD1,64.69,5793.13,1011.61,3989.67558,2766.35442
2026-08-25T13:40:00,SA1,83.59754,1446.29,708.92,43.00409,2076.16591
2026-08-25T13:40:00,TAS1,90.33782,1090.93,395.61,1462.80009,23.73991
2026-08-25T13:40:00,VIC1,100.10497,6409.25,-1209.8,4396.99662,745.34338
2026-08-25T13:45:00,NSW1,99.01,9043.76,-751.21,5867.39971,2386.46029
2026-08-25T13:45:00,QLD1,69.1,5806.04,1024.86,4116.74392,2664.67608
2026-08-25T13:45:00,SA1,85.26628,1567.61,646.53,43.00259,2141.37741
2026-08-25T13:45:00,TAS1,89.77321,1097.69,436.02,1502.3514,31.3586
2026-08-25T13:45:00,VIC1,100.44102,6438.68,-1182.81,4396.99874,803.41126
2026-08-25T13:50:00,NSW1,124.29,8932.52,-564.47,6062.69566,2260.38434
2026-08-25T13:50:00,QLD1,71.88,5638.91,1069.75,4084.86518,2569.07482
2026-08-25T13:50:00,SA1,112.91486,1510.17,551.47,42.99511,1996.02489
2026-08-25T13:50:00,TAS1,117.13487,1116.15,419.31,1504.79763,30.66237
2026-08-25T13:50:00,VIC1,130.19644,6493.34,-1303,4396.99868,742.58132
2026-08-25T13:55:00,NSW1,124.29,8946.91,-590.27,6037.79392,2276.63608
2026-08-25T13:55:00,QLD1,78.52,5759.57,1048.86,4111.4265,2644.8835
2026-08-25T13:55:00,SA1,110.6011,1435.31,590.58,43.00165,1956.60835
2026-08-25T13:55:00,TAS1,115.31994,1116.83,436.86,1508.90496,44.79504
2026-08-25T13:55:00,VIC1,129.02604,6489.51,-1310.62,4396.99795,727.08205
2026-08-25T14:00:00,NSW1,114.54,9006.41,-881.93,5929.43853,2150.57147
2026-08-25T14:00:00,QLD1,78.52,5654.07,1113.13,4149.37942,2560.68058
2026-08-25T14:00:00,SA1,95.6933,1339.59,685.41,43.00397,1948.20603
2026-08-25T14:00:00,TAS1,102.24609,1125.05,428.82,1501.79701,52.07299
2026-08-25T14:00:00,VIC1,114.01165,6346.14,-1151.91,4397.00213,739.10787
2026-08-25T14:05:00,NSW1,105.2143,8784.54,-1009.9,5789.33779,1937.80221
2026-08-25T14:05:00,QLD1,64.69,5532.37,1137.74,4068.66269,2540.92731
2026-08-25T14:05:00,SA1,88.06,1485.43,593.79,42.99999,2009.99001
2026-08-25T14:05:00,TAS1,92.12439,1118.44,445.52,1522.80089,41.15911
2026-08-25T14:05:00,VIC1,103.04232,6251.81,-979.55,4465.00104,753.91896
2026-08-25T14:10:00,NSW1,99.01,8802.05,-885.83,5935.43832,1934.44168
2026-08-25T14:10:00,QLD1,71.88,5470.61,1133.2,4134.51623,2410.05377
2026-08-25T14:10:00,SA1,86.92708,1600.78,507.28,42.99758,2045.12242
2026-08-25T14:10:00,TAS1,89.26876,1136.12,425.61,1521.80349,39.92651
2026-08-25T14:10:00,VIC1,99.52785,6361.74,-1010.19,4522.00003,784.98997
2026-08-25T14:15:00,NSW1,97.63,8961.44,-942.5,5932.56637,2040.35363
2026-08-25T14:15:00,QLD1,80.49018,5487.61,1129.59,4213.87475,2344.71525
2026-08-25T14:15:00,SA1,84.10719,1597.84,496.79,43.00158,2032.07842
2026-08-25T14:15:00,TAS1,88.24,1146.34,330,1434.82663,41.51337
2026-08-25T14:15:00,VIC1,96.42054,6282.53,-854.44,4578.00035,814.81965
2026-08-25T14:20:00,NSW1,99.01,8874.47,-992.84,5951.91926,1883.75074
2026-08-25T14:20:00,QLD1,81.64074,5379.98,1126.49,4337.4364,2110.8136
2026-08-25T14:20:00,SA1,84.05423,1549.33,513.6,43.00014,1998.36986
2026-08-25T14:20:00,TAS1,88.24,1137.37,345,1439.88941,42.48059
2026-08-25T14:20:00,VIC1,96.73878,6360.89,-827.55,4642.00082,852.37918
2026-08-25T14:25:00,NSW1,99.73865,8743.21,-1009.34,5951.62941,1739.39059
2026-08-25T14:25:00,QLD1,82.82515,5392.95,1082.67,4294.28689,2127.72311
2026-08-25T14:25:00,SA1,84.71121,1606.65,495.43,43.00454,2039.42546
2026-08-25T14:25:00,TAS1,88.24,1128.28,357.24,1442.98536,42.53464
2026-08-25T14:25:00,VIC1,96.82151,6381.86,-770.83,4665.99517,905.98483
2026-08-25T14:30:00,NSW1,102.25,8749.88,-1080.2,5966.79005,1662.99995
2026-08-25T14:30:00,QLD1,86.02247,5500.11,1021.6,4262.74306,2211.05694
2026-08-25T14:30:00,SA1,84.52078,1657.5,527.82,42.99569,2121.10431
2026-08-25T14:30:00,TAS1,88.24,1131.67,360.45,1446.05351,46.06649
2026-08-25T14:30:00,VIC1,97.13322,6429.55,-676.96,4666.00253,1042.88747
2026-08-25T14:35:00,NSW1,99.01,8790.31,-1069.59,6010.46067,1664.42933
2026-08-25T14:35:00,QLD1,81.75702,5539.95,1122.51,4359.8374,2245.5426
2026-08-25T14:35:00,SA1,83.84139,1640.47,485.65,42.99933,2064.58067
2026-08-25T14:35:00,TAS1,88.24,1125.69,290.89,1382.20327,34.37673
2026-08-25T14:35:00,VIC1,95.61589,6406.42,-675.1,4666.0044,1032.4156
2026-08-25T14:40:00,NSW1,100.00841,8743.78,-988.84,6031.60266,1685.36734
2026-08-25T14:40:00,QLD1,84.21147,5575.56,1017.76,4328.01103,2218.16897
2026-08-25T14:40:00,SA1,84.44421,1652.77,487.91,43.00002,2078.72998
2026-08-25T14:40:00,TAS1,88.24,1134.35,330,1422.77569,41.57431
2026-08-25T14:40:00,VIC1,96.42,6384.62,-706.14,4665.99559,975.85441
2026-08-25T14:45:00,NSW1,99.01,8924.99,-1120.23,6016.84287,1738.14713
2026-08-25T14:45:00,QLD1,81.35,5657.39,1182.07,4397.30445,2380.08555
2026-08-25T14:45:00,SA1,84.17315,1675.91,460.54,43.00256,2076.49744
2026-08-25T14:45:00,TAS1,88.24,1129.63,287.83,1376.29447,41.16553
2026-08-25T14:45:00,VIC1,95.60559,6345.89,-650.26,4665.99837,998.47163
2026-08-25T14:50:00,NSW1,99.92511,8828.96,-1147.53,6017.23629,1613.09371
2026-08-25T14:50:00,QLD1,81.60988,5576.57,1195.8,4463.88253,2244.98747
2026-08-25T14:50:00,SA1,86.68859,1758.87,377.14,42.99601,2080.99399
2026-08-25T14:50:00,TAS1,88.24,1149.84,330,1436.83924,43.00076
2026-08-25T14:50:00,VIC1,96.42,6278.91,-598.69,4664.0005,986.1095
2026-08-25T14:55:00,NSW1,104.51663,8926.48,-1269.33,6051.71633,1555.57367
2026-08-25T14:55:00,QLD1,86.41046,5536.31,1137.14,4469.67822,2145.90178
2026-08-25T14:55:00,SA1,88.06,1703.95,365.54,43.0023,2014.9077
2026-08-25T14:55:00,TAS1,88.24,1160.6,390,1505.48924,45.11076
2026-08-25T14:55:00,VIC1,97.65209,6347.16,-463.49,4664.00285,1179.11715
2026-08-25T15:00:00,NSW1,104.66215,8885.76,-1131.01,6066.78114,1648.04886
2026-08-25T15:00:00,QLD1,87.76,5643.79,1029.26,4521.22817,2104.68183
